hospital,frequency,month,procedure,satis
28,1,6,0,5.1009755
20,3,6,0,3.1330984
28,4,6,0,6.0374928
8,1,6,1,3.3284464
14,3,6,1,3.6134138
33,4,6,0,1.9453516
45,1,6,0,3.3564074
10,3,6,1,5.0084844
45,4,6,0,3.6578374
20,3,6,0,3.4966424
18,2,6,1,3.9216015
6,2,6,1,5.6536775
4,2,6,1,4.1662321
26,4,6,0,2.5578434
7,3,6,1,6.0877461
37,3,6,0,3.8407631
26,3,6,0,3.2247353
34,3,6,0,2.1468654
43,3,6,0,2.4578683
43,4,6,0,2.3253422
17,1,6,1,3.7261469
9,3,6,1,2.0683074
43,1,6,0,2.9795177
32,2,6,0,3.7062805
41,4,6,0,2.9937551
42,1,6,0,3.0727007
23,4,6,0,2.9992964
26,2,6,0,3.4986889
24,4,6,0,1.6173905
3,2,6,1,4.172543
36,1,6,0,4.7812853
29,4,6,0,2.6490009
11,2,6,1,2.9757736
12,1,6,1,3.1386716
11,2,6,1,4.110888
11,2,6,1,2.6511192
8,1,6,1,3.807162
20,1,6,0,3.103277
34,2,6,0,2.6424105
6,4,6,1,6.379837
8,2,6,1,4.0618792
43,2,6,0,2.4255743
17,1,6,1,3.6964459
18,4,6,1,4.2581959
15,3,6,1,4.7956996
4,1,6,1,4.4150057
22,2,6,0,3.6598017
22,1,6,0,2.7028282
36,4,6,0,5.9834428
15,2,6,1,2.6062679
8,1,6,1,3.3534253
37,2,6,0,3.0523598
43,1,6,0,2.6580963
15,3,6,1,3.8468814
15,3,6,1,3.9601734
43,4,6,0,2.4939163
35,3,6,0,4.887598
8,4,6,1,4.3727922
39,4,6,0,3.0036578
15,4,6,1,4.0563016
1,3,6,1,4.062469
3,2,6,1,5.3323398
25,1,6,0,4.5869269
25,4,6,0,3.1021864
39,2,6,0,2.6928563
31,2,6,0,4.4257307
32,4,6,0,2.194416
12,1,6,1,4.0640321
20,1,6,0,3.8428376
15,4,6,1,3.3932152
31,3,6,0,2.1930196
1,1,6,1,3.9174902
44,4,6,0,2.9665351
46,2,6,0,3.5793934
26,3,6,0,3.672894
5,4,6,1,4.2329435
36,2,6,0,5.4093308
11,1,6,1,4.5469303
46,4,6,0,3.4292977
11,2,6,1,3.8596056
23,2,6,0,3.7440722
30,1,6,0,2.7693958
20,3,6,0,3.3538883
12,3,6,1,5.0244303
21,4,6,0,3.1653621
45,1,6,0,3.1382782
29,4,6,0,2.1761298
8,3,6,1,4.2670708
24,2,6,0,2.3598433
24,2,6,0,2.2088296
12,1,6,1,3.170172
34,1,6,0,3.240114
3,1,6,1,4.8231435
43,4,6,0,1.882971
3,3,6,1,5.0697188
16,2,6,1,3.7463114
45,3,6,0,2.2087085
35,4,6,0,4.1088605
26,3,6,0,3.8011208
13,1,6,1,4.3807302
4,1,6,1,3.0488858
17,3,6,1,4.6553206
4,2,6,1,3.7085385
40,4,6,0,3.1056168
15,2,6,1,3.8007855
6,4,6,1,3.8926194
21,4,6,0,4.5083303
8,2,6,1,3.6767447
6,4,6,1,5.2359691
26,3,6,0,2.5963254
26,1,6,0,3.9016902
12,2,6,1,3.703054
25,4,6,0,2.6588359
40,3,6,0,4.680428
31,1,6,0,4.3874898
23,4,6,0,3.4334464
23,1,6,0,4.6035166
28,4,6,0,2.8026993
16,4,6,1,6.5739613
39,3,6,0,2.7663946
21,3,6,0,4.8335056
34,3,6,0,3.7870018
32,2,6,0,2.5837264
13,2,6,1,3.8798969
35,1,6,0,2.7000923
23,3,6,0,3.8756611
3,4,6,1,3.9312336
5,4,6,1,4.6012282
28,1,6,0,4.8602843
35,3,6,0,3.9153781
7,1,6,1,4.548562
4,1,6,1,3.5580797
26,1,6,0,3.8614061
14,2,6,1,3.7879267
27,1,6,0,3.7814279
14,4,6,1,5.9017129
35,4,6,0,3.1313021
29,4,6,0,4.0679746
4,1,6,1,4.1810408
34,2,6,0,3.0441077
26,1,6,0,2.2864492
23,1,6,0,3.2456741
45,1,6,0,3.3628035
5,4,6,1,4.3434701
26,1,6,0,3.402137
21,3,6,0,5.0230765
10,1,6,1,5.3636332
40,1,6,0,3.7408304
13,2,6,1,3.7724228
16,3,6,1,7.0712409
9,2,6,1,2.6017044
5,1,6,1,4.2056398
29,4,6,0,4.425128
1,4,6,1,5.3277364
3,3,6,1,4.0416131
38,2,6,0,2.4617066
46,3,6,0,3.4840748
19,3,6,0,1.5515976
39,1,6,0,2.9137571
39,1,6,0,2.789454
27,4,6,0,2.1384706
39,4,6,0,3.5421743
2,1,6,1,3.554122
4,1,6,1,3.9705555
3,2,6,1,3.4180174
24,2,6,0,4.1646752
39,2,6,0,3.2072563
21,1,6,0,4.7525454
39,4,6,0,2.4742088
18,1,6,1,3.4240735
39,2,6,0,3.6643209
46,1,6,0,3.1017087
31,4,6,0,3.0340745
19,1,6,0,2.0923548
36,4,6,0,5.1543756
20,1,6,0,2.7864752
17,3,6,1,4.7607946
12,3,6,1,4.4990997
1,2,6,1,4.8979492
24,4,6,0,2.6121495
27,3,6,0,3.494813
46,2,6,0,2.6247044
40,4,6,0,4.7105012
38,2,6,0,2.4912336
24,4,6,0,1.8184206
20,4,6,0,3.8319597
41,3,6,0,3.3081365
31,3,6,0,2.8822339
35,4,6,0,2.889725
6,1,6,1,3.6077645
2,3,6,1,5.5364866
9,2,6,1,1.6394603
27,2,6,0,2.1887836
9,4,6,1,1.510632
44,3,6,0,2.785567
5,3,6,1,4.4018393
37,2,6,0,2.0972939
19,2,6,0,2.6141677
25,2,6,0,4.9147511
3,1,6,1,4.1044111
26,4,6,0,4.4913535
19,1,6,0,2.6180773
35,2,6,0,4.0069613
23,4,6,0,3.5821297
17,4,6,1,3.379256
17,4,6,1,5.2700095
11,1,6,1,5.3578954
7,4,6,1,6.5966015
11,2,6,1,5.1001654
7,4,6,1,4.9391456
5,4,6,1,4.5703006
36,2,6,0,5.3794556
32,3,6,0,3.4234183
21,1,6,0,4.7228799
14,1,6,1,2.8889582
40,4,6,0,3.9634488
23,1,6,0,3.1458755
33,3,6,0,2.9017651
20,1,6,0,3.1319897
45,1,6,0,2.1689444
9,4,6,1,2.4549212
46,3,6,0,2.389935
1,2,6,1,4.6496882
40,2,6,0,3.8677347
15,1,6,1,3.9852908
31,1,6,0,4.1611228
4,1,6,1,3.9457736
31,2,6,0,2.5161397
41,3,6,0,3.900857
4,1,6,1,4.9562712
4,2,6,1,4.1126304
39,4,6,0,3.1851993
3,1,6,1,4.9821892
7,1,6,1,6.1699281
35,3,6,0,3.4326646
5,3,6,1,4.2077007
20,1,6,0,1.3953202
41,2,6,0,2.7145748
3,3,6,1,4.5303497
20,1,6,0,2.6176491
16,3,6,1,5.6433692
5,2,6,1,2.502763
20,1,6,0,2.8953724
16,1,6,1,5.4519286
16,2,6,1,4.6883569
41,1,6,0,3.296448
16,1,6,1,4.9463921
30,1,6,0,3.1167383
13,4,6,1,5.3465152
16,4,6,1,4.7614846
16,2,6,1,3.0832016
30,4,6,0,2.2552614
35,1,6,0,3.6189425
16,2,6,1,6.6185274
40,1,6,0,4.4512587
4,1,6,1,3.7678089
34,1,6,0,2.4561512
38,1,6,0,2.6396053
41,1,6,0,2.9702494
16,2,6,1,5.4979339
9,2,6,1,1.0968676
43,3,6,0,2.4488835
4,4,6,1,4.3954754
43,1,6,0,2.2038379
33,2,6,0,2.5712662
7,1,6,1,5.9196806
34,1,6,0,3.8123639
18,4,6,1,4.1920834
40,2,6,0,4.0460649
31,1,6,0,3.6790466
31,2,6,0,3.7786658
21,2,6,0,3.7574213
17,4,6,1,4.9346743
31,3,6,0,4.7714224
25,2,6,0,4.7629471
37,4,6,0,3.201699
21,4,6,0,3.8120732
38,1,6,0,2.7378011
27,2,6,0,3.7240932
19,2,6,0,2.5335889
4,1,6,1,3.8275917
24,4,6,0,1.9261253
6,4,6,1,5.7497759
4,1,6,1,3.6700323
41,1,6,0,2.8861105
16,1,6,1,5.3967981
30,1,6,0,2.6736796
1,1,6,1,3.3275115
25,3,6,0,3.8179927
10,2,6,1,6.3318024
9,2,6,1,2.1808817
1,2,6,1,3.1253557
27,1,6,0,2.8614135
29,1,6,0,4.633853
41,4,6,0,3.3094907
35,1,6,0,3.8714538
35,1,6,0,3.0649958
45,2,6,0,2.7180741
8,4,6,1,3.9607656
22,4,6,0,6.4959731
22,4,6,0,3.3102419
20,2,6,0,2.1881099
22,2,6,0,4.0135684
22,3,6,0,4.8241916
22,4,6,0,3.2383585
40,2,6,0,4.0821328
44,4,6,0,3.9082403
42,2,6,0,4.966692
43,1,6,0,2.4972739
37,4,6,0,2.0986071
28,1,6,0,4.6265988
1,1,6,1,4.9744768
42,3,6,0,3.0661824
25,3,6,0,3.4331894
40,1,6,0,2.4331269
12,3,6,1,3.7125397
36,1,6,0,7.4426064
36,3,6,0,3.8072705
25,2,6,0,3.4813402
19,4,6,0,2.5530536
13,2,6,1,3.8522978
13,4,6,1,5.9572983
32,4,6,0,2.9574182
11,4,6,1,3.6993787
33,3,6,0,2.29566
8,1,6,1,3.497508
32,2,6,0,3.1336379
32,4,6,0,4.0299501
9,4,6,1,3.5069141
46,1,6,0,2.422102
21,1,6,0,5.6884408
44,4,6,0,4.116519
39,4,6,0,2.5182962
31,3,6,0,3.6905017
5,2,6,1,3.6261253
5,4,6,1,4.2264881
5,3,6,1,4.6707034
5,3,6,1,3.3361044
42,4,6,0,3.4490151
12,2,6,1,3.5683887
5,4,6,1,4.7969913
5,1,6,1,3.2691257
21,3,6,0,3.9398663
26,3,6,0,4.2749019
20,3,6,0,3.2517223
45,3,6,0,3.4095008
31,4,6,0,3.5857341
12,1,6,1,3.1605191
11,1,6,1,4.7651882
1,4,6,1,3.8964574
32,1,6,0,2.2790751
19,1,6,0,1.8738089
6,4,6,1,4.927341
9,1,6,1,1.1908354
38,3,6,0,3.0437438
1,2,6,1,3.5582752
33,1,6,0,3.1376705
9,2,6,1,1.6095361
39,2,6,0,2.3651495
30,4,6,0,2.382755
35,3,6,0,3.3597465
35,1,6,0,4.3821187
17,1,6,1,3.9407914
25,4,6,0,3.4874885
40,1,6,0,3.4585254
4,4,6,1,4.5214911
35,1,6,0,3.5285125
14,2,6,1,5.0083632
14,4,6,1,4.8186231
43,2,6,0,1.9741416
19,2,6,0,3.4836588
13,4,6,1,5.8745899
40,1,6,0,4.8862982
20,2,6,0,4.1288176
1,2,6,1,4.3905067
41,2,6,0,1.8005105
3,2,6,1,4.0706234
1,2,6,1,3.5339208
45,1,6,0,3.1893582
23,4,6,0,4.5472507
6,2,6,1,3.5178638
42,1,6,0,3.6452177
45,2,6,0,3.2681639
33,1,6,0,2.7223351
6,1,6,1,5.3558164
34,1,6,0,3.091862
28,4,6,0,2.3055339
20,2,6,0,2.5334899
28,4,6,0,3.5969765
28,4,6,0,4.6283073
16,3,6,1,4.8227482
3,1,6,1,3.5639696
30,3,6,0,3.1211579
6,2,6,1,2.9427462
34,3,6,0,3.3355978
18,1,6,1,3.6206577
13,3,6,1,6.0549231
43,1,6,0,2.7177658
18,4,6,1,4.6891885
45,4,6,0,3.2082274
9,4,6,1,3.2163639
38,2,6,0,3.5480917
19,1,6,0,1.4730664
35,2,6,0,3.4262912
21,2,6,0,3.8620632
26,4,6,0,4.4694147
29,4,6,0,3.0235312
3,1,6,1,4.6477542
8,1,6,1,4.0946169
39,1,6,0,3.4847853
21,1,6,0,3.3301601
2,1,6,1,3.9025648
14,1,6,1,3.3326983
11,4,6,1,4.0161223
34,3,7,0,2.4493666
20,1,7,0,3.0805032
11,2,7,1,3.8655689
7,1,7,1,4.8912344
24,4,7,0,2.8372395
8,1,7,1,3.5872221
35,3,7,0,4.1860323
26,2,7,0,2.5552239
43,2,7,0,2.5986958
10,1,7,1,7.1960745
28,1,7,0,4.6709852
17,4,7,1,4.0368052
6,3,7,1,5.3748088
43,1,7,0,2.2560499
24,2,7,0,4.1351132
34,1,7,0,3.3578413
12,4,7,1,3.719708
35,4,7,0,2.8567014
10,4,7,1,3.6730192
11,1,7,1,4.3732548
11,2,7,1,3.183737
30,1,7,0,2.6303186
9,2,7,1,1.8885462
11,3,7,1,5.4965787
4,4,7,1,4.3365693
1,2,7,1,3.4422376
24,4,7,0,3.073215
20,1,7,0,3.4179504
8,1,7,1,3.4901018
19,4,7,0,3.008507
12,2,7,1,3.4651933
10,1,7,1,6.1085181
19,1,7,0,.54678625
21,4,7,0,4.6892109
33,4,7,0,2.2325716
5,4,7,1,4.0046902
4,3,7,1,4.5177493
40,1,7,0,5.0576911
8,2,7,1,3.7714267
10,4,7,1,4.7307196
33,3,7,0,3.3476448
42,4,7,0,2.4716458
21,1,7,0,4.4533029
6,4,7,1,5.3414636
2,3,7,1,4.4655485
10,1,7,1,6.1799974
16,2,7,1,5.9680648
18,4,7,1,5.2593379
14,4,7,1,4.8091931
20,1,7,0,2.9110651
4,2,7,1,3.0860126
25,3,7,0,4.1166716
22,4,7,0,4.3585954
46,3,7,0,2.8415384
17,2,7,1,2.8975489
33,4,7,0,1.7894027
35,1,7,0,3.4352074
25,4,7,0,3.2661159
34,2,7,0,2.8560634
41,3,7,0,2.8400493
25,2,7,0,2.9446261
43,3,7,0,1.8903288
14,1,7,1,2.0892429
34,1,7,0,3.6255164
34,2,7,0,2.2537696
35,1,7,0,4.3185458
35,2,7,0,3.4110267
36,4,7,0,5.6824102
34,1,7,0,3.5712242
25,4,7,0,3.2929924
34,4,7,0,3.4144075
7,4,7,1,6.2769465
10,1,7,1,4.1369123
24,4,7,0,1.85429
21,1,7,0,4.6752782
34,3,7,0,2.8778119
21,3,7,0,4.769177
8,1,7,1,3.9603729
34,1,7,0,3.9388487
13,2,7,1,3.7940133
7,2,7,1,4.6540289
16,3,7,1,5.5599279
46,3,7,0,3.9161179
7,1,7,1,4.2029905
21,1,7,0,4.8206043
1,3,7,1,4.8968992
2,4,7,1,6.316484
40,2,7,0,4.7842488
2,4,7,1,5.5480704
37,4,7,0,2.0825877
31,4,7,0,2.7926478
39,4,7,0,2.7677474
26,1,7,0,3.3205905
5,3,7,1,4.3775358
45,4,7,0,2.7975795
12,2,7,1,3.4575272
29,2,7,0,3.962157
41,3,7,0,2.9038429
11,2,7,1,4.3800335
6,4,7,1,5.2267079
2,3,7,1,3.9574745
1,1,7,1,3.951746
39,1,7,0,3.976054
46,3,7,0,2.9614718
2,4,7,1,4.8097577
5,4,7,1,4.0603042
4,1,7,1,4.5734978
10,4,7,1,5.5154023
40,4,7,0,5.7653322
41,4,7,0,3.6295087
20,2,7,0,3.3132582
34,4,7,0,2.8725562
36,4,7,0,5.1616631
17,1,7,1,4.6748843
46,4,7,0,3.9714644
39,1,7,0,2.5034249
23,1,7,0,4.2200155
2,3,7,1,4.9925957
45,1,7,0,2.9984956
27,2,7,0,1.8941442
3,1,7,1,4.5700798
30,4,7,0,2.1837065
7,4,7,1,4.9419589
25,2,7,0,3.5741496
13,1,7,1,2.585685
34,1,7,0,3.6967075
46,3,7,0,2.7280669
28,4,7,0,3.8490245
46,1,7,0,3.7321992
7,2,7,1,3.6321862
1,2,7,1,3.5634248
10,4,7,1,7.6688218
3,2,7,1,3.7083485
2,4,7,1,4.7292042
11,2,7,1,2.6494756
9,2,7,1,2.9945664
3,1,7,1,5.4614167
23,2,7,0,3.8729813
33,1,7,0,2.2296693
20,3,7,0,3.583107
30,1,7,0,2.5803475
42,1,7,0,3.4344842
10,3,7,1,7.5183945
13,3,7,1,5.6849866
12,1,7,1,4.1497087
46,1,7,0,2.8537667
41,4,7,0,3.6321111
38,2,7,0,3.73137
27,1,7,0,2.1410322
30,4,7,0,2.8996215
15,3,7,1,3.5459702
6,2,7,1,3.335896
38,2,7,0,3.5539856
13,2,7,1,3.9120827
9,2,7,1,2.3334155
25,2,7,0,4.4865098
26,2,7,0,3.8665447
12,1,7,1,3.1142244
29,4,7,0,3.8655884
45,4,7,0,3.6492729
45,2,7,0,3.2477014
26,3,7,0,2.5583694
5,2,7,1,2.9088287
1,2,7,1,4.5048442
13,2,7,1,4.6839113
46,3,7,0,2.9440706
30,3,7,0,3.0785856
43,3,7,0,2.424758
19,4,7,0,2.3223479
39,4,7,0,3.1409771
13,2,7,1,2.9103775
41,3,7,0,3.1244202
33,3,7,0,2.0423572
18,1,7,1,3.4024081
6,2,7,1,4.9045296
39,4,7,0,2.7559276
32,2,7,0,3.0238471
1,1,7,1,4.4179487
16,4,7,1,5.7211556
33,2,7,0,2.1308219
7,3,7,1,7.23524
20,4,7,0,3.1719165
3,2,7,1,4.2148781
33,2,7,0,3.0247278
2,2,7,1,5.1066642
4,1,7,1,3.4779007
22,2,7,0,2.6250441
23,4,7,0,3.6457028
6,1,7,1,4.0518212
4,3,7,1,4.1006384
43,1,7,0,1.668407
29,4,7,0,3.7819593
29,3,7,0,3.7952771
22,1,7,0,3.2247448
36,2,7,0,5.1921973
1,2,7,1,3.8845372
16,3,7,1,5.0698233
45,1,7,0,2.8926072
17,4,7,1,4.9212465
15,3,7,1,5.3797445
22,4,7,0,4.887032
30,2,7,0,2.8910441
24,1,7,0,3.6449034
36,3,7,0,4.7372985
36,4,7,0,5.1852183
21,4,7,0,3.8223088
11,4,7,1,3.5718286
15,4,7,1,3.4466445
26,3,7,0,3.8649006
11,4,7,1,4.4128609
35,1,7,0,3.2150812
28,4,7,0,5.0858178
15,2,7,1,4.1746244
15,3,7,1,4.5334048
10,2,7,1,6.6381278
21,3,7,0,3.8643267
7,4,7,1,6.7180271
44,1,7,0,3.6106822
8,2,7,1,3.2158916
25,3,7,0,3.2924221
10,1,7,1,5.0396304
22,3,7,0,5.0324798
4,1,7,1,4.6121545
45,1,7,0,3.3439648
7,4,7,1,4.8349204
35,4,7,0,3.0038178
39,3,7,0,3.837069
45,2,7,0,3.3117914
15,1,7,1,3.7804587
23,4,7,0,2.4873886
32,4,7,0,3.8885076
10,3,7,1,5.718328
6,4,7,1,5.2348404
24,2,7,0,2.8909168
25,4,7,0,5.1402097
39,1,7,0,2.4214082
45,1,7,0,2.2215993
37,4,7,0,3.7248807
8,4,7,1,5.2888675
6,1,7,1,4.0533996
11,1,7,1,4.7163105
42,3,7,0,2.6876335
8,1,7,1,3.6538281
41,3,7,0,2.4547424
12,2,7,1,3.5987914
42,1,7,0,4.2606845
39,4,7,0,3.1276653
33,2,7,0,2.5562851
26,2,7,0,3.6154597
13,2,7,1,5.3808966
7,4,7,1,5.7587104
45,1,7,0,3.2851636
42,4,7,0,4.5587482
33,3,7,0,2.8597667
30,3,7,0,2.5117421
19,1,7,0,1.7269888
8,2,7,1,3.8454895
39,1,7,0,3.7056472
32,2,7,0,2.9863021
35,2,7,0,3.578722
10,4,7,1,7.1645956
36,3,7,0,5.9742713
31,3,7,0,4.0270538
3,3,7,1,5.0962677
14,4,7,1,5.7200661
32,2,7,0,2.7988536
32,3,7,0,3.608191
32,4,7,0,3.1611018
6,4,7,1,4.346664
11,1,7,1,4.2210302
11,4,7,1,4.7877798
29,1,7,0,3.371012
38,2,7,0,3.9701979
42,2,7,0,5.2383575
32,1,7,0,3.566905
12,3,7,1,4.5235205
21,1,7,0,2.7940419
32,1,7,0,3.3550031
17,4,7,1,5.1180787
7,3,7,1,5.9234185
20,3,7,0,3.1969819
39,2,7,0,3.4076638
35,3,7,0,2.9321265
15,4,7,1,4.1541367
10,1,7,1,5.7133465
35,1,7,0,2.9331899
41,1,7,0,3.5928931
25,3,7,0,4.356319
45,4,7,0,3.2398064
23,1,7,0,2.7770882
43,4,7,0,1.6467686
44,4,7,0,3.4767725
3,3,7,1,4.8973703
43,4,7,0,2.884882
7,1,7,1,6.5301695
3,2,7,1,4.2021852
30,2,7,0,3.1596391
5,4,7,1,4.5425787
5,4,7,1,5.3097205
34,2,7,0,3.8699374
38,1,7,0,3.5817072
23,4,7,0,3.9607387
17,1,7,1,3.9287081
35,1,7,0,3.237144
46,2,7,0,2.6864252
6,1,7,1,4.3859968
35,1,7,0,3.1582391
5,2,7,1,2.400017
35,3,7,0,3.0586882
24,4,7,0,3.1234787
45,4,7,0,2.6883037
32,2,7,0,2.624578
45,2,7,0,2.5623233
12,2,7,1,3.7621226
13,1,7,1,4.3379984
21,3,7,0,3.2681687
20,3,7,0,3.7184684
38,1,7,0,2.7691758
12,1,7,1,3.0250556
17,4,7,1,4.5000362
5,2,7,1,3.1985717
33,1,7,0,2.3353753
12,1,7,1,4.3120594
19,1,7,0,2.9582171
45,1,7,0,3.5689328
7,3,7,1,9.4155731
34,3,7,0,3.1047165
4,1,7,1,3.9543495
39,4,7,0,2.5720332
32,1,7,0,3.3144462
36,2,7,0,4.6366434
33,1,7,0,3.5147684
21,1,7,0,4.8753057
21,4,7,0,4.8501372
9,4,7,1,1.864834
10,3,7,1,6.4784636
6,2,7,1,3.6608839
31,3,7,0,4.9010053
15,3,7,1,4.2393646
8,1,7,1,4.7109232
21,3,7,0,4.0890908
38,4,7,0,2.7803063
17,3,7,1,5.9406252
17,1,7,1,3.4059436
4,1,7,1,3.6957457
10,2,7,1,4.8009129
38,1,7,0,3.4432509
27,1,7,0,2.593224
18,3,7,1,5.3111486
31,3,7,0,2.9889772
34,4,7,0,3.1161523
31,2,7,0,4.0979633
28,4,7,0,4.0555234
16,2,7,1,5.1094813
3,1,7,1,5.5288801
11,4,7,1,5.2577806
4,2,7,1,4.5182872
9,1,7,1,2.5078971
4,1,7,1,3.5103147
13,2,7,1,3.7765219
44,2,7,0,2.1641526
18,1,7,1,3.9448569
45,4,7,0,2.2505672
2,4,7,1,4.6602926
39,2,7,0,4.1471162
35,4,7,0,3.5835421
24,1,7,0,3.1341498
19,1,7,0,2.9715574
27,2,7,0,2.563519
43,4,7,0,2.9743638
36,1,7,0,6.4996529
23,4,7,0,3.9187291
17,3,7,1,4.6859055
19,3,7,0,2.2640944
31,3,7,0,4.1907377
8,4,7,1,3.8034785
28,1,7,0,4.6697526
43,3,7,0,2.7622881
4,4,7,1,3.5886443
16,2,7,1,5.2853198
1,3,7,1,4.1065269
17,4,7,1,3.3154089
16,1,7,1,5.4739113
32,2,7,0,3.1630206
4,4,7,1,4.6594028
2,2,7,1,4.1110625
1,4,7,1,4.6201482
42,4,7,0,3.3786423
46,4,7,0,2.8127356
46,1,7,0,3.2014673
18,1,7,1,3.0684333
18,4,7,1,4.477726
11,1,7,1,4.364841
28,3,7,0,4.039309
40,2,7,0,3.2478173
3,4,7,1,5.6834965
36,3,7,0,4.8474975
3,2,7,1,3.1356015
14,3,7,1,6.0135031
20,3,7,0,3.1093197
9,4,7,1,3.0054412
40,4,7,0,3.8118477
24,2,7,0,2.7460036
13,3,7,1,5.5034366
40,3,7,0,7.1687722
16,3,7,1,5.1444206
27,4,7,0,2.9951198
22,3,7,0,4.5754452
26,4,7,0,2.4564729
38,3,7,0,3.1245794
7,1,7,1,4.3634305
30,1,7,0,3.1459055
37,2,7,0,2.466018
6,3,7,1,5.3830528
5,3,7,1,4.1494236
8,4,7,1,3.3107595
7,3,7,1,5.2562656
38,1,7,0,2.551626
34,1,7,0,3.8964186
30,2,7,0,2.7679715
19,4,7,0,2.5135572
27,2,7,0,2.3989654
12,2,7,1,2.9788005
5,4,7,1,4.2159748
15,2,7,1,4.0048962
31,2,7,0,4.3744707
42,1,7,0,4.4875817
9,2,7,1,2.4230955
44,4,7,0,2.6354535
41,3,7,0,2.6398654
12,1,7,1,3.2321594
46,3,7,0,3.9497793
4,1,7,1,4.5635319
5,4,7,1,4.13132
43,2,7,0,2.4684505
41,1,7,0,2.7561564
34,3,7,0,3.4407661
38,2,7,0,3.0624075
41,2,7,0,3.7805479
2,1,7,1,4.8032675
26,3,7,0,3.3625338
36,1,7,0,5.7954874
21,3,7,0,4.8264899
1,1,7,1,3.4658654
10,3,7,1,5.4157224
20,1,7,0,3.4560962
14,4,7,1,4.3394003
38,1,7,0,2.0994043
39,2,7,0,2.6633074
29,2,7,0,3.7659013
42,1,7,0,4.1841264
29,4,7,0,2.6305397
5,3,7,1,4.2118635
29,4,7,0,3.0984459
38,2,7,0,3.1565323
36,2,7,0,3.0132687
2,1,7,1,4.0956841
31,2,7,0,3.7863421
41,2,7,0,2.3315237
14,4,7,1,4.6590424
14,4,7,1,5.4328041
43,1,7,0,3.3656526
24,4,7,0,2.2574074
33,2,7,0,2.5675237
44,1,7,0,2.2874384
24,4,7,0,3.6272314
19,2,7,0,2.876265
24,4,7,0,2.2969973
31,4,7,0,3.4203207
43,2,7,0,1.7503644
45,1,7,0,1.9124523
22,3,7,0,4.5816345
33,3,7,0,2.8461094
2,2,7,1,4.0826054
19,2,7,0,3.2600145
45,1,7,0,2.5388234
37,4,7,0,4.5324512
27,2,7,0,2.760494
9,1,7,1,1.5141453
42,4,7,0,4.2537465
28,4,7,0,3.1438012
8,1,7,1,4.607305
5,2,7,1,2.3456316
14,1,7,1,3.3562949
22,3,7,0,4.1331244
8,1,7,1,5.4732637
41,1,7,0,3.6587265
8,2,7,1,3.7520807
28,2,7,0,3.1007235
16,3,7,1,6.4256654
27,1,7,0,2.7745359
36,2,7,0,4.468442
25,1,7,0,4.3420639
43,1,7,0,2.4072211
22,2,7,0,5.62535
10,4,7,1,7.200902
45,2,7,0,3.0100558
40,2,7,0,5.2356291
41,3,7,0,3.4196467
13,2,7,1,3.0822785
6,1,7,1,3.7460978
14,1,7,1,3.9678583
29,2,7,0,2.7751706
31,3,7,0,2.9899056
23,1,7,0,3.9241717
44,3,7,0,2.9147089
16,4,7,1,5.0442514
42,2,7,0,4.6223035
16,1,7,1,4.5455222
13,3,7,1,4.682723
46,1,7,0,2.8718033
20,3,7,0,3.8035223
40,1,7,0,2.9974637
46,1,7,0,3.3113129
39,3,7,0,3.6884155
41,3,7,0,3.5500529
41,1,7,0,3.1324658
32,2,7,0,3.4203517
2,1,7,1,4.6185017
17,4,7,1,5.7655096
27,1,7,0,3.32654
9,3,7,1,2.975224
31,2,7,0,2.5051341
45,3,7,0,3.2971597
41,2,7,0,3.7760785
36,2,7,0,6.5935645
28,1,7,0,2.870718
19,2,7,0,1.6693325
28,1,7,0,4.257679
46,4,7,0,3.545743
41,4,7,0,2.7503562
7,2,7,1,5.4242802
12,4,7,1,5.1215448
28,1,7,0,3.353621
38,2,7,0,2.4783657
33,3,7,0,3.3835084
31,2,7,0,3.8556669
28,4,7,0,3.1536994
22,4,7,0,4.1127791
32,3,7,0,2.3049741
13,4,7,1,6.209321
9,2,7,1,2.443028
32,3,7,0,3.6663811
44,4,7,0,2.6167305
38,2,7,0,2.9001555
32,4,7,0,1.7904447
16,4,7,1,7.9962955
31,1,7,0,2.6193166
44,3,7,0,3.6154578
18,1,7,1,3.5650601
39,4,7,0,3.5696251
37,4,7,0,2.4762931
31,2,7,0,2.6564364
29,1,7,0,4.4373851
35,1,7,0,3.0453017
7,2,7,1,5.1021328
20,1,7,0,3.1598253
40,2,7,0,4.0692873
46,1,7,0,3.7784202
26,3,7,0,3.8268735
16,1,7,1,6.1172318
4,1,7,1,3.4447882
8,3,7,1,4.6658068
11,1,7,1,3.879801
11,4,7,1,3.9783576
4,1,7,1,3.9937544
15,1,7,1,4.2922049
4,1,7,1,3.2437644
26,1,7,0,2.9317999
27,1,7,0,2.6953321
3,4,7,1,4.5667748
34,1,7,0,3.4919245
45,4,7,0,2.1603699
30,2,7,0,2.7909017
45,2,7,0,3.4974327
11,2,7,1,4.7791591
16,2,7,1,5.9167194
24,3,7,0,2.5016444
27,3,7,0,2.6263039
34,2,7,0,2.3959284
27,2,7,0,2.3441646
27,3,7,0,2.7857735
36,4,7,0,5.6046715
31,4,7,0,3.859762
1,2,7,1,3.1215677
35,4,7,0,3.5925674
38,3,7,0,3.1786187
25,4,7,0,4.2916794
23,4,7,0,4.0003877
1,2,7,1,4.7689219
4,2,7,1,4.2401161
